propertyid,tenantid,service_category,charge_amount_gbp,quarter,year,period_start,period_end,payment_status,payment_date,property_type,estateid,blockid
440,228.0,Sinking Fund,217,4,2024,2024-10-01,2024-12-31,Pending,,House,,
440,228.0,Grounds Maintenance,126,4,2024,2024-10-01,2024-12-31,Paid,2025-01-11,House,,
440,228.0,Management Fee,94,4,2024,2024-10-01,2024-12-31,Paid,2025-01-23,House,,
440,228.0,Sinking Fund,196,1,2025,2025-01-01,2025-05-30,Paid,2025-06-23,House,,
440,228.0,Grounds Maintenance,105,1,2025,2025-01-01,2025-05-30,Paid,2025-06-15,House,,
440,228.0,Management Fee,93,1,2025,2025-01-01,2025-05-30,Paid,2025-06-18,House,,
441,33.0,Building Insurance,207,2,2023,2023-04-01,2023-08-30,Paid,2023-09-29,Flat,,
441,33.0,Grounds Maintenance,136,2,2023,2023-04-01,2023-08-30,Pending,,Flat,,
441,33.0,Cleaning (Communal Areas),188,2,2023,2023-04-01,2023-08-30,Paid,2023-08-31,Flat,,
441,33.0,Lift Maintenance,153,2,2023,2023-04-01,2023-08-30,Paid,2023-09-06,Flat,,
441,33.0,Building Repairs,240,2,2023,2023-04-01,2023-08-30,Paid,2023-09-27,Flat,,
441,33.0,Management Fee,95,2,2023,2023-04-01,2023-08-30,Disputed,,Flat,,
441,33.0,Security Systems,71,2,2023,2023-04-01,2023-08-30,Paid,2023-09-21,Flat,,
441,33.0,Electricity (Communal Areas),132,2,2023,2023-04-01,2023-08-30,Paid,2023-09-29,Flat,,
441,33.0,Water (Communal Areas),64,2,2023,2023-04-01,2023-08-30,Paid,2023-08-31,Flat,,
441,33.0,Sinking Fund,185,2,2023,2023-04-01,2023-08-30,Paid,2023-09-08,Flat,,
441,33.0,Building Insurance,216,3,2023,2023-07-01,2023-11-30,Paid,2023-12-01,Flat,,
441,33.0,Grounds Maintenance,103,3,2023,2023-07-01,2023-11-30,Pending,,Flat,,
441,33.0,Cleaning (Communal Areas),178,3,2023,2023-07-01,2023-11-30,Paid,2023-12-03,Flat,,
441,33.0,Lift Maintenance,144,3,2023,2023-07-01,2023-11-30,Paid,2023-12-25,Flat,,
441,33.0,Building Repairs,262,3,2023,2023-07-01,2023-11-30,Paid,2023-12-05,Flat,,
441,33.0,Management Fee,101,3,2023,2023-07-01,2023-11-30,Paid,2023-12-02,Flat,,
441,33.0,Security Systems,83,3,2023,2023-07-01,2023-11-30,Paid,2023-12-26,Flat,,
441,33.0,Electricity (Communal Areas),136,3,2023,2023-07-01,2023-11-30,Paid,2023-12-25,Flat,,
441,33.0,Water (Communal Areas),61,3,2023,2023-07-01,2023-11-30,Paid,2023-12-16,Flat,,
441,33.0,Sinking Fund,222,3,2023,2023-07-01,2023-11-30,Paid,2023-12-07,Flat,,
441,33.0,Building Insurance,197,4,2023,2023-10-01,2023-12-31,Paid,2024-01-29,Flat,,
441,33.0,Grounds Maintenance,137,4,2023,2023-10-01,2023-12-31,Paid,2024-01-01,Flat,,
441,33.0,Cleaning (Communal Areas),154,4,2023,2023-10-01,2023-12-31,Paid,2024-01-30,Flat,,
441,33.0,Lift Maintenance,147,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,
441,33.0,Building Repairs,245,4,2023,2023-10-01,2023-12-31,Paid,2024-01-25,Flat,,
441,33.0,Management Fee,100,4,2023,2023-10-01,2023-12-31,Paid,2024-01-17,Flat,,
441,33.0,Security Systems,82,4,2023,2023-10-01,2023-12-31,Paid,2024-01-09,Flat,,
441,33.0,Electricity (Communal Areas),107,4,2023,2023-10-01,2023-12-31,Paid,2024-01-05,Flat,,
441,33.0,Water (Communal Areas),67,4,2023,2023-10-01,2023-12-31,Paid,2024-01-18,Flat,,
441,33.0,Sinking Fund,197,4,2023,2023-10-01,2023-12-31,Paid,2024-01-22,Flat,,
441,33.0,Building Insurance,226,1,2024,2024-01-01,2024-05-30,Pending,,Flat,,
441,33.0,Grounds Maintenance,129,1,2024,2024-01-01,2024-05-30,Paid,2024-06-06,Flat,,
441,33.0,Cleaning (Communal Areas),195,1,2024,2024-01-01,2024-05-30,Paid,2024-06-25,Flat,,
441,33.0,Lift Maintenance,142,1,2024,2024-01-01,2024-05-30,Paid,2024-06-10,Flat,,
441,33.0,Building Repairs,227,1,2024,2024-01-01,2024-05-30,Paid,2024-06-27,Flat,,
441,33.0,Management Fee,101,1,2024,2024-01-01,2024-05-30,Paid,2024-06-05,Flat,,
441,33.0,Security Systems,91,1,2024,2024-01-01,2024-05-30,Paid,2024-06-14,Flat,,
441,33.0,Electricity (Communal Areas),130,1,2024,2024-01-01,2024-05-30,Paid,2024-06-28,Flat,,
441,33.0,Water (Communal Areas),65,1,2024,2024-01-01,2024-05-30,Paid,2024-06-22,Flat,,
441,33.0,Sinking Fund,188,1,2024,2024-01-01,2024-05-30,Paid,2024-06-06,Flat,,
441,33.0,Building Insurance,206,2,2024,2024-04-01,2024-08-30,Paid,2024-09-28,Flat,,
441,33.0,Grounds Maintenance,112,2,2024,2024-04-01,2024-08-30,Paid,2024-09-17,Flat,,
441,33.0,Cleaning (Communal Areas),173,2,2024,2024-04-01,2024-08-30,Paid,2024-09-02,Flat,,
441,33.0,Lift Maintenance,165,2,2024,2024-04-01,2024-08-30,Paid,2024-09-16,Flat,,
441,33.0,Building Repairs,285,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,
441,33.0,Management Fee,105,2,2024,2024-04-01,2024-08-30,Paid,2024-09-13,Flat,,
441,33.0,Security Systems,74,2,2024,2024-04-01,2024-08-30,Paid,2024-09-14,Flat,,
441,33.0,Electricity (Communal Areas),116,2,2024,2024-04-01,2024-08-30,Paid,2024-09-17,Flat,,
441,33.0,Water (Communal Areas),63,2,2024,2024-04-01,2024-08-30,Paid,2024-09-25,Flat,,
441,33.0,Sinking Fund,216,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,
441,33.0,Building Insurance,216,3,2024,2024-07-01,2024-11-30,Paid,2024-12-14,Flat,,
441,33.0,Grounds Maintenance,108,3,2024,2024-07-01,2024-11-30,Paid,2024-12-19,Flat,,
441,33.0,Cleaning (Communal Areas),198,3,2024,2024-07-01,2024-11-30,Paid,2024-12-30,Flat,,
441,33.0,Lift Maintenance,140,3,2024,2024-07-01,2024-11-30,Paid,2024-12-13,Flat,,
441,33.0,Building Repairs,283,3,2024,2024-07-01,2024-11-30,Paid,2024-12-01,Flat,,
441,33.0,Management Fee,112,3,2024,2024-07-01,2024-11-30,Paid,2024-12-23,Flat,,
441,33.0,Security Systems,82,3,2024,2024-07-01,2024-11-30,Paid,2024-12-04,Flat,,
441,33.0,Electricity (Communal Areas),119,3,2024,2024-07-01,2024-11-30,Paid,2024-12-05,Flat,,
441,33.0,Water (Communal Areas),65,3,2024,2024-07-01,2024-11-30,Paid,2024-12-30,Flat,,
441,33.0,Sinking Fund,175,3,2024,2024-07-01,2024-11-30,Paid,2024-12-22,Flat,,
441,33.0,Building Insurance,181,4,2024,2024-10-01,2024-12-31,Paid,2025-01-10,Flat,,
441,33.0,Grounds Maintenance,115,4,2024,2024-10-01,2024-12-31,Pending,,Flat,,
441,33.0,Cleaning (Communal Areas),180,4,2024,2024-10-01,2024-12-31,Paid,2025-01-18,Flat,,
441,33.0,Lift Maintenance,136,4,2024,2024-10-01,2024-12-31,Paid,2025-01-01,Flat,,
441,33.0,Building Repairs,258,4,2024,2024-10-01,2024-12-31,Paid,2025-01-04,Flat,,
441,33.0,Management Fee,87,4,2024,2024-10-01,2024-12-31,Paid,2025-01-28,Flat,,
441,33.0,Security Systems,91,4,2024,2024-10-01,2024-12-31,Paid,2025-01-01,Flat,,
441,33.0,Electricity (Communal Areas),126,4,2024,2024-10-01,2024-12-31,Pending,,Flat,,
441,33.0,Water (Communal Areas),62,4,2024,2024-10-01,2024-12-31,Paid,2025-01-24,Flat,,
441,33.0,Sinking Fund,184,4,2024,2024-10-01,2024-12-31,Overdue,,Flat,,
441,33.0,Building Insurance,204,1,2025,2025-01-01,2025-05-30,Paid,2025-06-09,Flat,,
441,33.0,Grounds Maintenance,102,1,2025,2025-01-01,2025-05-30,Paid,2025-06-01,Flat,,
441,33.0,Cleaning (Communal Areas),176,1,2025,2025-01-01,2025-05-30,Paid,2025-06-21,Flat,,
441,33.0,Lift Maintenance,149,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,
441,33.0,Building Repairs,217,1,2025,2025-01-01,2025-05-30,Paid,2025-06-26,Flat,,
441,33.0,Management Fee,99,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,
441,33.0,Security Systems,82,1,2025,2025-01-01,2025-05-30,Paid,2025-06-08,Flat,,
441,33.0,Electricity (Communal Areas),113,1,2025,2025-01-01,2025-05-30,Paid,2025-06-17,Flat,,
441,33.0,Water (Communal Areas),68,1,2025,2025-01-01,2025-05-30,Paid,2025-06-16,Flat,,
441,33.0,Sinking Fund,214,1,2025,2025-01-01,2025-05-30,Paid,2025-06-05,Flat,,
443,267.0,Building Insurance,224,2,2023,2023-04-01,2023-08-30,Paid,2023-09-18,Flat,,
443,267.0,Grounds Maintenance,112,2,2023,2023-04-01,2023-08-30,Pending,,Flat,,
443,267.0,Cleaning (Communal Areas),164,2,2023,2023-04-01,2023-08-30,Paid,2023-09-28,Flat,,
443,267.0,Lift Maintenance,162,2,2023,2023-04-01,2023-08-30,Paid,2023-09-04,Flat,,
443,267.0,Building Repairs,237,2,2023,2023-04-01,2023-08-30,Paid,2023-09-23,Flat,,
443,267.0,Management Fee,100,2,2023,2023-04-01,2023-08-30,Paid,2023-09-27,Flat,,
443,267.0,Security Systems,83,2,2023,2023-04-01,2023-08-30,Paid,2023-09-10,Flat,,
443,267.0,Electricity (Communal Areas),109,2,2023,2023-04-01,2023-08-30,Paid,2023-09-25,Flat,,
443,267.0,Water (Communal Areas),55,2,2023,2023-04-01,2023-08-30,Paid,2023-09-06,Flat,,
443,267.0,Sinking Fund,213,2,2023,2023-04-01,2023-08-30,Paid,2023-09-27,Flat,,
443,267.0,Building Insurance,206,3,2023,2023-07-01,2023-11-30,Paid,2023-12-13,Flat,,
443,267.0,Grounds Maintenance,134,3,2023,2023-07-01,2023-11-30,Paid,2023-12-25,Flat,,
443,267.0,Cleaning (Communal Areas),162,3,2023,2023-07-01,2023-11-30,Paid,2023-12-06,Flat,,
443,267.0,Lift Maintenance,139,3,2023,2023-07-01,2023-11-30,Paid,2023-12-03,Flat,,
443,267.0,Building Repairs,257,3,2023,2023-07-01,2023-11-30,Paid,2023-12-14,Flat,,
443,267.0,Management Fee,88,3,2023,2023-07-01,2023-11-30,Paid,2023-12-11,Flat,,
443,267.0,Security Systems,77,3,2023,2023-07-01,2023-11-30,Paid,2023-12-18,Flat,,
443,267.0,Electricity (Communal Areas),122,3,2023,2023-07-01,2023-11-30,Paid,2023-12-11,Flat,,
443,267.0,Water (Communal Areas),68,3,2023,2023-07-01,2023-11-30,Paid,2023-12-03,Flat,,
443,267.0,Sinking Fund,226,3,2023,2023-07-01,2023-11-30,Overdue,,Flat,,
443,267.0,Building Insurance,208,4,2023,2023-10-01,2023-12-31,Paid,2024-01-10,Flat,,
443,267.0,Grounds Maintenance,133,4,2023,2023-10-01,2023-12-31,Paid,2024-01-13,Flat,,
443,267.0,Cleaning (Communal Areas),185,4,2023,2023-10-01,2023-12-31,Paid,2024-01-17,Flat,,
443,267.0,Lift Maintenance,137,4,2023,2023-10-01,2023-12-31,Paid,2024-01-10,Flat,,
443,267.0,Building Repairs,249,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,
443,267.0,Management Fee,98,4,2023,2023-10-01,2023-12-31,Paid,2024-01-02,Flat,,
443,267.0,Security Systems,71,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,
443,267.0,Electricity (Communal Areas),118,4,2023,2023-10-01,2023-12-31,Paid,2024-01-18,Flat,,
443,267.0,Water (Communal Areas),64,4,2023,2023-10-01,2023-12-31,Disputed,,Flat,,
443,267.0,Sinking Fund,194,4,2023,2023-10-01,2023-12-31,Paid,2024-01-13,Flat,,
443,267.0,Building Insurance,192,1,2024,2024-01-01,2024-05-30,Paid,2024-06-04,Flat,,
443,267.0,Grounds Maintenance,109,1,2024,2024-01-01,2024-05-30,Paid,2024-06-09,Flat,,
443,267.0,Cleaning (Communal Areas),195,1,2024,2024-01-01,2024-05-30,Paid,2024-06-01,Flat,,
443,267.0,Lift Maintenance,149,1,2024,2024-01-01,2024-05-30,Paid,2024-06-08,Flat,,
443,267.0,Building Repairs,277,1,2024,2024-01-01,2024-05-30,Paid,2024-05-31,Flat,,
443,267.0,Management Fee,95,1,2024,2024-01-01,2024-05-30,Paid,2024-06-23,Flat,,
443,267.0,Security Systems,87,1,2024,2024-01-01,2024-05-30,Paid,2024-06-14,Flat,,
443,267.0,Electricity (Communal Areas),106,1,2024,2024-01-01,2024-05-30,Paid,2024-06-08,Flat,,
443,267.0,Water (Communal Areas),67,1,2024,2024-01-01,2024-05-30,Pending,,Flat,,
443,267.0,Sinking Fund,208,1,2024,2024-01-01,2024-05-30,Paid,2024-06-18,Flat,,
443,267.0,Building Insurance,179,2,2024,2024-04-01,2024-08-30,Paid,2024-09-03,Flat,,
443,267.0,Grounds Maintenance,104,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,
443,267.0,Cleaning (Communal Areas),200,2,2024,2024-04-01,2024-08-30,Paid,2024-09-17,Flat,,
443,267.0,Lift Maintenance,167,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,
443,267.0,Building Repairs,251,2,2024,2024-04-01,2024-08-30,Paid,2024-09-10,Flat,,
443,267.0,Management Fee,103,2,2024,2024-04-01,2024-08-30,Overdue,,Flat,,
443,267.0,Security Systems,82,2,2024,2024-04-01,2024-08-30,Paid,2024-09-05,Flat,,
443,267.0,Electricity (Communal Areas),121,2,2024,2024-04-01,2024-08-30,Paid,2024-09-04,Flat,,
443,267.0,Water (Communal Areas),53,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,
443,267.0,Sinking Fund,196,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,
443,267.0,Building Insurance,205,3,2024,2024-07-01,2024-11-30,Paid,2024-12-02,Flat,,
443,267.0,Grounds Maintenance,136,3,2024,2024-07-01,2024-11-30,Paid,2024-12-18,Flat,,
443,267.0,Cleaning (Communal Areas),200,3,2024,2024-07-01,2024-11-30,Paid,2024-12-27,Flat,,
443,267.0,Lift Maintenance,151,3,2024,2024-07-01,2024-11-30,Paid,2024-12-09,Flat,,
443,267.0,Building Repairs,244,3,2024,2024-07-01,2024-11-30,Paid,2024-12-13,Flat,,
443,267.0,Management Fee,89,3,2024,2024-07-01,2024-11-30,Paid,2024-12-02,Flat,,
443,267.0,Security Systems,70,3,2024,2024-07-01,2024-11-30,Paid,2024-12-11,Flat,,
443,267.0,Electricity (Communal Areas),102,3,2024,2024-07-01,2024-11-30,Paid,2024-12-02,Flat,,
443,267.0,Water (Communal Areas),67,3,2024,2024-07-01,2024-11-30,Pending,,Flat,,
443,267.0,Sinking Fund,215,3,2024,2024-07-01,2024-11-30,Paid,2024-12-21,Flat,,
443,267.0,Building Insurance,200,4,2024,2024-10-01,2024-12-31,Paid,2025-01-03,Flat,,
443,267.0,Grounds Maintenance,136,4,2024,2024-10-01,2024-12-31,Paid,2025-01-28,Flat,,
443,267.0,Cleaning (Communal Areas),167,4,2024,2024-10-01,2024-12-31,Paid,2025-01-14,Flat,,
443,267.0,Lift Maintenance,148,4,2024,2024-10-01,2024-12-31,Paid,2025-01-22,Flat,,
443,267.0,Building Repairs,247,4,2024,2024-10-01,2024-12-31,Paid,2025-01-05,Flat,,
443,267.0,Management Fee,97,4,2024,2024-10-01,2024-12-31,Paid,2025-01-10,Flat,,
443,267.0,Security Systems,84,4,2024,2024-10-01,2024-12-31,Paid,2025-01-13,Flat,,
443,267.0,Electricity (Communal Areas),107,4,2024,2024-10-01,2024-12-31,Paid,2025-01-12,Flat,,
443,267.0,Water (Communal Areas),52,4,2024,2024-10-01,2024-12-31,Paid,2025-01-15,Flat,,
443,267.0,Sinking Fund,196,4,2024,2024-10-01,2024-12-31,Paid,2025-01-18,Flat,,
443,267.0,Building Insurance,220,1,2025,2025-01-01,2025-05-30,Paid,2025-06-23,Flat,,
443,267.0,Grounds Maintenance,122,1,2025,2025-01-01,2025-05-30,Paid,2025-06-21,Flat,,
443,267.0,Cleaning (Communal Areas),170,1,2025,2025-01-01,2025-05-30,Paid,2025-06-02,Flat,,
443,267.0,Lift Maintenance,145,1,2025,2025-01-01,2025-05-30,Paid,2025-06-18,Flat,,
443,267.0,Building Repairs,246,1,2025,2025-01-01,2025-05-30,Paid,2025-06-18,Flat,,
443,267.0,Management Fee,103,1,2025,2025-01-01,2025-05-30,Paid,2025-06-10,Flat,,
443,267.0,Security Systems,71,1,2025,2025-01-01,2025-05-30,Paid,2025-06-08,Flat,,
443,267.0,Electricity (Communal Areas),113,1,2025,2025-01-01,2025-05-30,Paid,2025-06-27,Flat,,
443,267.0,Water (Communal Areas),54,1,2025,2025-01-01,2025-05-30,Paid,2025-06-26,Flat,,
443,267.0,Sinking Fund,197,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,
444,,Building Insurance,194,2,2023,2023-04-01,2023-08-30,Paid,2023-09-22,Flat,,
444,,Grounds Maintenance,106,2,2023,2023-04-01,2023-08-30,Paid,2023-09-01,Flat,,
444,,Cleaning (Communal Areas),160,2,2023,2023-04-01,2023-08-30,Paid,2023-08-31,Flat,,
444,,Lift Maintenance,169,2,2023,2023-04-01,2023-08-30,Paid,2023-09-19,Flat,,
444,,Building Repairs,219,2,2023,2023-04-01,2023-08-30,Paid,2023-09-13,Flat,,
444,,Management Fee,87,2,2023,2023-04-01,2023-08-30,Paid,2023-09-19,Flat,,
444,,Security Systems,80,2,2023,2023-04-01,2023-08-30,Overdue,,Flat,,
444,,Electricity (Communal Areas),115,2,2023,2023-04-01,2023-08-30,Paid,2023-09-02,Flat,,
444,,Water (Communal Areas),51,2,2023,2023-04-01,2023-08-30,Paid,2023-09-06,Flat,,
444,,Sinking Fund,188,2,2023,2023-04-01,2023-08-30,Paid,2023-09-01,Flat,,
444,,Building Insurance,185,3,2023,2023-07-01,2023-11-30,Paid,2023-12-11,Flat,,
444,,Grounds Maintenance,110,3,2023,2023-07-01,2023-11-30,Paid,2023-12-04,Flat,,
444,,Cleaning (Communal Areas),187,3,2023,2023-07-01,2023-11-30,Paid,2023-12-05,Flat,,
444,,Lift Maintenance,134,3,2023,2023-07-01,2023-11-30,Paid,2023-12-19,Flat,,
444,,Building Repairs,250,3,2023,2023-07-01,2023-11-30,Paid,2023-12-24,Flat,,
444,,Management Fee,107,3,2023,2023-07-01,2023-11-30,Paid,2023-12-25,Flat,,
444,,Security Systems,82,3,2023,2023-07-01,2023-11-30,Paid,2023-12-07,Flat,,
444,,Electricity (Communal Areas),116,3,2023,2023-07-01,2023-11-30,Paid,2023-12-22,Flat,,
444,,Water (Communal Areas),69,3,2023,2023-07-01,2023-11-30,Paid,2023-12-11,Flat,,
444,,Sinking Fund,185,3,2023,2023-07-01,2023-11-30,Pending,,Flat,,
444,,Building Insurance,197,4,2023,2023-10-01,2023-12-31,Paid,2024-01-18,Flat,,
444,,Grounds Maintenance,104,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,
444,,Cleaning (Communal Areas),186,4,2023,2023-10-01,2023-12-31,Paid,2024-01-18,Flat,,
444,,Lift Maintenance,134,4,2023,2023-10-01,2023-12-31,Paid,2024-01-16,Flat,,
444,,Building Repairs,273,4,2023,2023-10-01,2023-12-31,Paid,2024-01-06,Flat,,
444,,Management Fee,103,4,2023,2023-10-01,2023-12-31,Paid,2024-01-03,Flat,,
444,,Security Systems,70,4,2023,2023-10-01,2023-12-31,Paid,2024-01-17,Flat,,
444,,Electricity (Communal Areas),131,4,2023,2023-10-01,2023-12-31,Paid,2024-01-18,Flat,,
444,,Water (Communal Areas),56,4,2023,2023-10-01,2023-12-31,Paid,2024-01-22,Flat,,
444,,Sinking Fund,181,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,
444,,Building Insurance,177,1,2024,2024-01-01,2024-05-30,Paid,2024-06-22,Flat,,
444,,Grounds Maintenance,122,1,2024,2024-01-01,2024-05-30,Disputed,,Flat,,
444,,Cleaning (Communal Areas),163,1,2024,2024-01-01,2024-05-30,Paid,2024-06-25,Flat,,
444,,Lift Maintenance,135,1,2024,2024-01-01,2024-05-30,Paid,2024-06-11,Flat,,
444,,Building Repairs,236,1,2024,2024-01-01,2024-05-30,Pending,,Flat,,
444,,Management Fee,86,1,2024,2024-01-01,2024-05-30,Paid,2024-06-29,Flat,,
444,,Security Systems,91,1,2024,2024-01-01,2024-05-30,Overdue,,Flat,,
444,,Electricity (Communal Areas),110,1,2024,2024-01-01,2024-05-30,Paid,2024-06-10,Flat,,
444,,Water (Communal Areas),62,1,2024,2024-01-01,2024-05-30,Paid,2024-06-25,Flat,,
444,,Sinking Fund,223,1,2024,2024-01-01,2024-05-30,Paid,2024-06-29,Flat,,
444,,Building Insurance,212,2,2024,2024-04-01,2024-08-30,Paid,2024-09-06,Flat,,
444,,Grounds Maintenance,129,2,2024,2024-04-01,2024-08-30,Paid,2024-09-01,Flat,,
444,,Cleaning (Communal Areas),206,2,2024,2024-04-01,2024-08-30,Paid,2024-09-20,Flat,,
444,,Lift Maintenance,156,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,
444,,Building Repairs,237,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,
444,,Management Fee,110,2,2024,2024-04-01,2024-08-30,Paid,2024-09-22,Flat,,
444,,Security Systems,84,2,2024,2024-04-01,2024-08-30,Paid,2024-09-23,Flat,,
444,,Electricity (Communal Areas),128,2,2024,2024-04-01,2024-08-30,Paid,2024-09-22,Flat,,
444,,Water (Communal Areas),64,2,2024,2024-04-01,2024-08-30,Paid,2024-09-14,Flat,,
444,,Sinking Fund,180,2,2024,2024-04-01,2024-08-30,Overdue,,Flat,,
444,,Building Insurance,229,3,2024,2024-07-01,2024-11-30,Paid,2024-12-08,Flat,,
444,,Grounds Maintenance,115,3,2024,2024-07-01,2024-11-30,Paid,2024-12-02,Flat,,
444,,Cleaning (Communal Areas),178,3,2024,2024-07-01,2024-11-30,Paid,2024-12-03,Flat,,
444,,Lift Maintenance,142,3,2024,2024-07-01,2024-11-30,Disputed,,Flat,,
444,,Building Repairs,234,3,2024,2024-07-01,2024-11-30,Paid,2024-12-14,Flat,,
444,,Management Fee,99,3,2024,2024-07-01,2024-11-30,Paid,2024-12-10,Flat,,
444,,Security Systems,70,3,2024,2024-07-01,2024-11-30,Paid,2024-12-22,Flat,,
444,,Electricity (Communal Areas),102,3,2024,2024-07-01,2024-11-30,Paid,2024-12-14,Flat,,
444,,Water (Communal Areas),53,3,2024,2024-07-01,2024-11-30,Paid,2024-12-11,Flat,,
444,,Sinking Fund,195,3,2024,2024-07-01,2024-11-30,Paid,2024-12-18,Flat,,
444,,Building Insurance,216,4,2024,2024-10-01,2024-12-31,Paid,2025-01-16,Flat,,
444,,Grounds Maintenance,137,4,2024,2024-10-01,2024-12-31,Paid,2025-01-03,Flat,,
444,,Cleaning (Communal Areas),165,4,2024,2024-10-01,2024-12-31,Pending,,Flat,,
444,,Lift Maintenance,128,4,2024,2024-10-01,2024-12-31,Paid,2025-01-02,Flat,,
444,,Building Repairs,257,4,2024,2024-10-01,2024-12-31,Paid,2025-01-04,Flat,,
444,,Management Fee,90,4,2024,2024-10-01,2024-12-31,Paid,2025-01-19,Flat,,
444,,Security Systems,91,4,2024,2024-10-01,2024-12-31,Paid,2025-01-26,Flat,,
444,,Electricity (Communal Areas),107,4,2024,2024-10-01,2024-12-31,Overdue,,Flat,,
444,,Water (Communal Areas),55,4,2024,2024-10-01,2024-12-31,Overdue,,Flat,,
444,,Sinking Fund,177,4,2024,2024-10-01,2024-12-31,Paid,2025-01-12,Flat,,
444,,Building Insurance,196,1,2025,2025-01-01,2025-05-30,Paid,2025-06-13,Flat,,
444,,Grounds Maintenance,136,1,2025,2025-01-01,2025-05-30,Overdue,,Flat,,
444,,Cleaning (Communal Areas),164,1,2025,2025-01-01,2025-05-30,Paid,2025-06-16,Flat,,
444,,Lift Maintenance,142,1,2025,2025-01-01,2025-05-30,Paid,2025-06-18,Flat,,
444,,Building Repairs,265,1,2025,2025-01-01,2025-05-30,Paid,2025-06-29,Flat,,
444,,Management Fee,94,1,2025,2025-01-01,2025-05-30,Paid,2025-06-05,Flat,,
444,,Security Systems,73,1,2025,2025-01-01,2025-05-30,Paid,2025-06-24,Flat,,
444,,Electricity (Communal Areas),111,1,2025,2025-01-01,2025-05-30,Paid,2025-06-22,Flat,,
444,,Water (Communal Areas),57,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,
444,,Sinking Fund,176,1,2025,2025-01-01,2025-05-30,Paid,2025-06-18,Flat,,
446,,Building Insurance,173,2,2023,2023-04-01,2023-08-30,Paid,2023-09-03,Flat,,
446,,Grounds Maintenance,127,2,2023,2023-04-01,2023-08-30,Pending,,Flat,,
446,,Cleaning (Communal Areas),186,2,2023,2023-04-01,2023-08-30,Paid,2023-09-20,Flat,,
446,,Lift Maintenance,171,2,2023,2023-04-01,2023-08-30,Paid,2023-09-29,Flat,,
446,,Building Repairs,281,2,2023,2023-04-01,2023-08-30,Paid,2023-09-02,Flat,,
446,,Management Fee,111,2,2023,2023-04-01,2023-08-30,Pending,,Flat,,
446,,Security Systems,86,2,2023,2023-04-01,2023-08-30,Paid,2023-09-03,Flat,,
446,,Electricity (Communal Areas),104,2,2023,2023-04-01,2023-08-30,Paid,2023-09-26,Flat,,
446,,Water (Communal Areas),51,2,2023,2023-04-01,2023-08-30,Paid,2023-09-18,Flat,,
446,,Sinking Fund,191,2,2023,2023-04-01,2023-08-30,Paid,2023-09-13,Flat,,
446,,Building Insurance,218,3,2023,2023-07-01,2023-11-30,Paid,2023-12-23,Flat,,
446,,Grounds Maintenance,132,3,2023,2023-07-01,2023-11-30,Paid,2023-12-27,Flat,,
446,,Cleaning (Communal Areas),158,3,2023,2023-07-01,2023-11-30,Paid,2023-12-02,Flat,,
446,,Lift Maintenance,129,3,2023,2023-07-01,2023-11-30,Paid,2023-12-10,Flat,,
446,,Building Repairs,263,3,2023,2023-07-01,2023-11-30,Paid,2023-12-21,Flat,,
446,,Management Fee,112,3,2023,2023-07-01,2023-11-30,Pending,,Flat,,
446,,Security Systems,77,3,2023,2023-07-01,2023-11-30,Paid,2023-12-19,Flat,,
446,,Electricity (Communal Areas),108,3,2023,2023-07-01,2023-11-30,Paid,2023-12-24,Flat,,
446,,Water (Communal Areas),57,3,2023,2023-07-01,2023-11-30,Paid,2023-12-01,Flat,,
446,,Sinking Fund,226,3,2023,2023-07-01,2023-11-30,Paid,2023-12-22,Flat,,
446,,Building Insurance,214,4,2023,2023-10-01,2023-12-31,Paid,2024-01-10,Flat,,
446,,Grounds Maintenance,124,4,2023,2023-10-01,2023-12-31,Paid,2024-01-22,Flat,,
446,,Cleaning (Communal Areas),186,4,2023,2023-10-01,2023-12-31,Paid,2024-01-15,Flat,,
446,,Lift Maintenance,145,4,2023,2023-10-01,2023-12-31,Paid,2024-01-04,Flat,,
446,,Building Repairs,241,4,2023,2023-10-01,2023-12-31,Paid,2024-01-13,Flat,,
446,,Management Fee,102,4,2023,2023-10-01,2023-12-31,Paid,2024-01-14,Flat,,
