propertyid,period_start,energy_kwh,property_age_years,propertytype,blockid,simulated_energy_kwh
465,2024-11-01 11:52:28.455679,332,73,Block of Flats,,3726.57
465,2024-12-01 11:52:28.455679,354,73,Block of Flats,,3275.34
465,2025-01-01 11:52:28.455679,243,73,Block of Flats,,3363.78
465,2025-02-01 11:52:28.455679,385,73,Block of Flats,,3327.05
465,2025-03-01 11:52:28.455679,321,73,Block of Flats,,3118.2
465,2025-04-01 11:52:28.455679,373,73,Block of Flats,,3261.37
466,2024-05-01 11:52:28.455679,278,73,House,,3317.63
466,2024-06-01 11:52:28.455679,298,73,House,,3433.98
466,2024-07-01 11:52:28.455679,369,73,House,,2859.71
466,2024-08-01 11:52:28.455679,289,73,House,,3603.31
466,2024-09-01 11:52:28.455679,320,73,House,,3601.33
466,2024-10-01 11:52:28.455679,267,73,House,,3696.29
466,2024-11-01 11:52:28.455679,281,73,House,,3161.67
466,2024-12-01 11:52:28.455679,339,73,House,,3401.43
466,2025-01-01 11:52:28.455679,267,73,House,,3648.29
466,2025-02-01 11:52:28.455679,218,73,House,,3665.5
466,2025-03-01 11:52:28.455679,289,73,House,,3755.79
466,2025-04-01 11:52:28.455679,363,73,House,,3480.54
467,2024-05-01 11:52:28.455679,383,73,Flat,,3448.81
467,2024-06-01 11:52:28.455679,288,73,Flat,,3148.41
467,2024-07-01 11:52:28.455679,229,73,Flat,,3672.98
467,2024-08-01 11:52:28.455679,348,73,Flat,,3367.94
467,2024-09-01 11:52:28.455679,287,73,Flat,,3466.79
467,2024-10-01 11:52:28.455679,320,73,Flat,,3453.43
467,2024-11-01 11:52:28.455679,330,73,Flat,,2981.07
467,2024-12-01 11:52:28.455679,202,73,Flat,,3297.71
467,2025-01-01 11:52:28.455679,273,73,Flat,,3550.78
467,2025-02-01 11:52:28.455679,270,73,Flat,,3450.28
467,2025-03-01 11:52:28.455679,250,73,Flat,,3552.36
467,2025-04-01 11:52:28.455679,369,73,Flat,,3616.77
468,2024-05-01 11:52:28.455679,283,73,Flat,,3295.35
468,2024-06-01 11:52:28.455679,269,73,Flat,,3356.97
468,2024-07-01 11:52:28.455679,293,73,Flat,,3431.76
468,2024-08-01 11:52:28.455679,251,73,Flat,,3614.7
468,2024-09-01 11:52:28.455679,290,73,Flat,,3413.18
468,2024-10-01 11:52:28.455679,322,73,Flat,,3103.78
468,2024-11-01 11:52:28.455679,323,73,Flat,,3420.36
468,2024-12-01 11:52:28.455679,360,73,Flat,,3606.65
468,2025-01-01 11:52:28.455679,292,73,Flat,,3731.4
468,2025-02-01 11:52:28.455679,258,73,Flat,,3516.12
468,2025-03-01 11:52:28.455679,286,73,Flat,,3162.8
468,2025-04-01 11:52:28.455679,220,73,Flat,,3378.73
469,2024-05-01 11:52:28.455679,377,73,Flat,,3555.01
469,2024-06-01 11:52:28.455679,357,73,Flat,,3633.24
469,2024-07-01 11:52:28.455679,372,73,Flat,,3561.41
469,2024-08-01 11:52:28.455679,256,73,Flat,,3409.68
469,2024-09-01 11:52:28.455679,343,73,Flat,,3631.7
469,2024-10-01 11:52:28.455679,347,73,Flat,,3331.89
469,2024-11-01 11:52:28.455679,303,73,Flat,,3496.93
469,2024-12-01 11:52:28.455679,335,73,Flat,,3609.96
469,2025-01-01 11:52:28.455679,346,73,Flat,,3575.33
469,2025-02-01 11:52:28.455679,312,73,Flat,,3579.82
469,2025-03-01 11:52:28.455679,291,73,Flat,,3574.78
469,2025-04-01 11:52:28.455679,331,73,Flat,,3250.26
470,2024-05-01 11:52:28.455679,359,73,Flat,,3463.51
470,2024-06-01 11:52:28.455679,259,73,Flat,,3278.15
470,2024-07-01 11:52:28.455679,366,73,Flat,,3402.11
470,2024-08-01 11:52:28.455679,284,73,Flat,,3226.23
470,2024-09-01 11:52:28.455679,233,73,Flat,,3528.99
470,2024-10-01 11:52:28.455679,373,73,Flat,,3066.97
470,2024-11-01 11:52:28.455679,273,73,Flat,,3583.46
470,2024-12-01 11:52:28.455679,332,73,Flat,,3463.07
470,2025-01-01 11:52:28.455679,251,73,Flat,,3840.43
470,2025-02-01 11:52:28.455679,280,73,Flat,,3419.08
470,2025-03-01 11:52:28.455679,305,73,Flat,,3419.02
470,2025-04-01 11:52:28.455679,336,73,Flat,,3596.51
471,2024-05-01 11:52:28.455679,201,73,House,,3430.7
471,2024-06-01 11:52:28.455679,332,73,House,,3514.97
471,2024-07-01 11:52:28.455679,368,73,House,,3658.88
471,2024-08-01 11:52:28.455679,273,73,House,,3406.5
471,2024-09-01 11:52:28.455679,243,73,House,,3699.05
471,2024-10-01 11:52:28.455679,347,73,House,,3124.17
471,2024-11-01 11:52:28.455679,361,73,House,,3780.7
471,2024-12-01 11:52:28.455679,349,73,House,,3102.37
471,2025-01-01 11:52:28.455679,272,73,House,,3730.44
471,2025-02-01 11:52:28.455679,280,73,House,,3086.71
471,2025-03-01 11:52:28.455679,336,73,House,,3856.12
471,2025-04-01 11:52:28.455679,334,73,House,,3492.18
472,2024-05-01 11:52:28.455679,346,73,House,,3271.02
472,2024-06-01 11:52:28.455679,223,73,House,,3833.02
472,2024-07-01 11:52:28.455679,288,73,House,,3242.23
472,2024-08-01 11:52:28.455679,297,73,House,,3414.53
472,2024-09-01 11:52:28.455679,381,73,House,,3980.94
472,2024-10-01 11:52:28.455679,286,73,House,,3539.11
472,2024-11-01 11:52:28.455679,326,73,House,,3054.8
472,2024-12-01 11:52:28.455679,283,73,House,,3405.34
472,2025-01-01 11:52:28.455679,321,73,House,,3387.65
472,2025-02-01 11:52:28.455679,221,73,House,,3497.7
472,2025-03-01 11:52:28.455679,234,73,House,,3451.11
472,2025-04-01 11:52:28.455679,269,73,House,,3569.17
473,2024-05-01 11:52:28.455679,336,73,Flat,,3154.39
473,2024-06-01 11:52:28.455679,294,73,Flat,,3350.42
473,2024-07-01 11:52:28.455679,214,73,Flat,,3522.37
473,2024-08-01 11:52:28.455679,288,73,Flat,,3307.57
473,2024-09-01 11:52:28.455679,351,73,Flat,,3679.19
473,2024-10-01 11:52:28.455679,348,73,Flat,,3311.57
473,2024-11-01 11:52:28.455679,318,73,Flat,,3488.67
473,2024-12-01 11:52:28.455679,298,73,Flat,,3439.01
473,2025-01-01 11:52:28.455679,319,73,Flat,,3257.06
473,2025-02-01 11:52:28.455679,258,73,Flat,,3472.1
473,2025-03-01 11:52:28.455679,333,73,Flat,,3197.61
473,2025-04-01 11:52:28.455679,356,73,Flat,,3371.28
474,2024-05-01 11:52:28.455679,355,73,House,,3466.05
474,2024-06-01 11:52:28.455679,298,73,House,,3174.53
474,2024-07-01 11:52:28.455679,355,73,House,,3584.7
474,2024-08-01 11:52:28.455679,359,73,House,,3512.07
474,2024-09-01 11:52:28.455679,244,73,House,,3566.4
474,2024-10-01 11:52:28.455679,291,73,House,,3460.49
474,2024-11-01 11:52:28.455679,296,73,House,,3229.86
474,2024-12-01 11:52:28.455679,332,73,House,,3459.99
474,2025-01-01 11:52:28.455679,237,73,House,,3584.62
474,2025-02-01 11:52:28.455679,325,73,House,,3221.94
474,2025-03-01 11:52:28.455679,329,73,House,,3237.83
474,2025-04-01 11:52:28.455679,257,73,House,,3410.78
475,2024-05-01 11:52:28.455679,276,73,House,,3385.73
475,2024-06-01 11:52:28.455679,376,73,House,,3456.77
475,2024-07-01 11:52:28.455679,317,73,House,,3401.66
475,2024-08-01 11:52:28.455679,308,73,House,,3492.0
475,2024-09-01 11:52:28.455679,275,73,House,,3704.36
475,2024-10-01 11:52:28.455679,331,73,House,,3567.68
475,2024-11-01 11:52:28.455679,332,73,House,,3471.23
475,2024-12-01 11:52:28.455679,321,73,House,,3238.66
475,2025-01-01 11:52:28.455679,306,73,House,,3315.6
475,2025-02-01 11:52:28.455679,323,73,House,,3628.35
475,2025-03-01 11:52:28.455679,267,73,House,,3366.3
475,2025-04-01 11:52:28.455679,325,73,House,,3266.45
476,2024-05-01 11:52:28.455679,305,73,Block of Flats,,3879.61
476,2024-06-01 11:52:28.455679,346,73,Block of Flats,,3764.89
476,2024-07-01 11:52:28.455679,302,73,Block of Flats,,3435.11
476,2024-08-01 11:52:28.455679,316,73,Block of Flats,,3243.47
476,2024-09-01 11:52:28.455679,302,73,Block of Flats,,3604.67
476,2024-10-01 11:52:28.455679,226,73,Block of Flats,,3361.99
476,2024-11-01 11:52:28.455679,358,73,Block of Flats,,3637.71
476,2024-12-01 11:52:28.455679,329,73,Block of Flats,,3362.19
476,2025-01-01 11:52:28.455679,255,73,Block of Flats,,3789.08
476,2025-02-01 11:52:28.455679,351,73,Block of Flats,,3356.25
476,2025-03-01 11:52:28.455679,344,73,Block of Flats,,3932.95
476,2025-04-01 11:52:28.455679,351,73,Block of Flats,,3499.01
477,2024-05-01 11:52:28.455679,296,73,Flat,,3736.86
477,2024-06-01 11:52:28.455679,257,73,Flat,,3351.98
477,2024-07-01 11:52:28.455679,284,73,Flat,,3197.73
477,2024-08-01 11:52:28.455679,338,73,Flat,,2998.76
477,2024-09-01 11:52:28.455679,258,73,Flat,,3715.32
477,2024-10-01 11:52:28.455679,401,73,Flat,,3473.6
477,2024-11-01 11:52:28.455679,311,73,Flat,,3210.48
477,2024-12-01 11:52:28.455679,307,73,Flat,,3723.64
477,2025-01-01 11:52:28.455679,275,73,Flat,,3691.2
477,2025-02-01 11:52:28.455679,335,73,Flat,,3736.48
477,2025-03-01 11:52:28.455679,375,73,Flat,,3192.04
477,2025-04-01 11:52:28.455679,313,73,Flat,,3709.28
478,2024-05-01 11:52:28.455679,381,73,Block of Flats,,3536.81
478,2024-06-01 11:52:28.455679,346,73,Block of Flats,,3745.52
478,2024-07-01 11:52:28.455679,252,73,Block of Flats,,3568.55
478,2024-08-01 11:52:28.455679,191,73,Block of Flats,,3494.6
478,2024-09-01 11:52:28.455679,322,73,Block of Flats,,3712.0
478,2024-10-01 11:52:28.455679,237,73,Block of Flats,,3630.38
478,2024-11-01 11:52:28.455679,359,73,Block of Flats,,3676.35
478,2024-12-01 11:52:28.455679,271,73,Block of Flats,,3362.39
478,2025-01-01 11:52:28.455679,286,73,Block of Flats,,3425.52
478,2025-02-01 11:52:28.455679,304,73,Block of Flats,,3113.24
478,2025-03-01 11:52:28.455679,341,73,Block of Flats,,3347.98
478,2025-04-01 11:52:28.455679,260,73,Block of Flats,,3618.08
479,2024-05-01 11:52:28.455679,280,73,Flat,,3572.84
479,2024-06-01 11:52:28.455679,359,73,Flat,,3264.09
479,2024-07-01 11:52:28.455679,268,73,Flat,,3716.47
479,2024-08-01 11:52:28.455679,309,73,Flat,,4054.62
479,2024-09-01 11:52:28.455679,306,73,Flat,,3279.46
479,2024-10-01 11:52:28.455679,320,73,Flat,,3418.82
479,2024-11-01 11:52:28.455679,339,73,Flat,,3335.68
479,2024-12-01 11:52:28.455679,308,73,Flat,,3441.02
479,2025-01-01 11:52:28.455679,362,73,Flat,,3514.78
479,2025-02-01 11:52:28.455679,232,73,Flat,,3320.53
479,2025-03-01 11:52:28.455679,358,73,Flat,,3404.62
479,2025-04-01 11:52:28.455679,271,73,Flat,,3477.45
480,2024-05-01 11:52:28.455679,294,73,House,,3554.32
480,2024-06-01 11:52:28.455679,273,73,House,,3753.3
480,2024-07-01 11:52:28.455679,323,73,House,,3457.1
480,2024-08-01 11:52:28.455679,303,73,House,,3347.63
480,2024-09-01 11:52:28.455679,314,73,House,,3599.27
480,2024-10-01 11:52:28.455679,343,73,House,,3540.03
480,2024-11-01 11:52:28.455679,292,73,House,,3421.43
480,2024-12-01 11:52:28.455679,232,73,House,,3557.0
480,2025-01-01 11:52:28.455679,289,73,House,,3383.37
480,2025-02-01 11:52:28.455679,234,73,House,,3353.92
480,2025-03-01 11:52:28.455679,380,73,House,,3080.14
480,2025-04-01 11:52:28.455679,354,73,House,,3394.42
481,2024-05-01 11:52:28.455679,364,73,Block of Flats,,3107.5
481,2024-06-01 11:52:28.455679,192,73,Block of Flats,,3332.12
481,2024-07-01 11:52:28.455679,265,73,Block of Flats,,3575.9
481,2024-08-01 11:52:28.455679,377,73,Block of Flats,,3158.97
481,2024-09-01 11:52:28.455679,361,73,Block of Flats,,3422.03
481,2024-10-01 11:52:28.455679,345,73,Block of Flats,,3473.09
481,2024-11-01 11:52:28.455679,293,73,Block of Flats,,3412.28
481,2024-12-01 11:52:28.455679,391,73,Block of Flats,,3363.73
481,2025-01-01 11:52:28.455679,246,73,Block of Flats,,3525.08
481,2025-02-01 11:52:28.455679,292,73,Block of Flats,,3552.82
481,2025-03-01 11:52:28.455679,340,73,Block of Flats,,3460.31
481,2025-04-01 11:52:28.455679,340,73,Block of Flats,,3374.85
482,2024-05-01 11:52:28.455679,313,73,Flat,,3632.95
482,2024-06-01 11:52:28.455679,302,73,Flat,,3197.85
482,2024-07-01 11:52:28.455679,338,73,Flat,,3597.48
482,2024-08-01 11:52:28.455679,263,73,Flat,,3543.94
482,2024-09-01 11:52:28.455679,319,73,Flat,,3499.81
482,2024-10-01 11:52:28.455679,309,73,Flat,,3458.02
482,2024-11-01 11:52:28.455679,235,73,Flat,,3082.01
482,2024-12-01 11:52:28.455679,224,73,Flat,,3737.47
482,2025-01-01 11:52:28.455679,305,73,Flat,,3627.73
482,2025-02-01 11:52:28.455679,328,73,Flat,,3267.72
482,2025-03-01 11:52:28.455679,308,73,Flat,,3611.76
482,2025-04-01 11:52:28.455679,284,73,Flat,,3497.77
483,2024-05-01 11:52:28.455679,359,73,Flat,,3343.4
483,2024-06-01 11:52:28.455679,318,73,Flat,,3698.36
483,2024-07-01 11:52:28.455679,258,73,Flat,,3373.83
483,2024-08-01 11:52:28.455679,261,73,Flat,,3731.23
483,2024-09-01 11:52:28.455679,281,73,Flat,,3566.86
483,2024-10-01 11:52:28.455679,289,73,Flat,,3651.31
483,2024-11-01 11:52:28.455679,299,73,Flat,,3575.82
483,2024-12-01 11:52:28.455679,313,73,Flat,,3566.55
483,2025-01-01 11:52:28.455679,357,73,Flat,,3503.05
483,2025-02-01 11:52:28.455679,293,73,Flat,,3314.64
483,2025-03-01 11:52:28.455679,414,73,Flat,,3472.51
483,2025-04-01 11:52:28.455679,251,73,Flat,,3643.28
484,2024-05-01 11:52:28.455679,346,73,Flat,,3603.85
484,2024-06-01 11:52:28.455679,258,73,Flat,,3560.25
484,2024-07-01 11:52:28.455679,353,73,Flat,,3040.85
484,2024-08-01 11:52:28.455679,310,73,Flat,,3417.36
484,2024-09-01 11:52:28.455679,345,73,Flat,,3396.34
484,2024-10-01 11:52:28.455679,298,73,Flat,,3239.35
484,2024-11-01 11:52:28.455679,259,73,Flat,,3640.75
484,2024-12-01 11:52:28.455679,351,73,Flat,,3054.94
484,2025-01-01 11:52:28.455679,299,73,Flat,,3627.33
484,2025-02-01 11:52:28.455679,302,73,Flat,,3725.85
484,2025-03-01 11:52:28.455679,325,73,Flat,,3418.03
484,2025-04-01 11:52:28.455679,298,73,Flat,,3445.13
485,2024-05-01 11:52:28.455679,290,73,House,,3653.51
485,2024-06-01 11:52:28.455679,340,73,House,,3307.27
485,2024-07-01 11:52:28.455679,393,73,House,,3592.16
485,2024-08-01 11:52:28.455679,306,73,House,,3276.44
485,2024-09-01 11:52:28.455679,305,73,House,,3216.51
485,2024-10-01 11:52:28.455679,324,73,House,,3519.2
485,2024-11-01 11:52:28.455679,235,73,House,,3454.66
485,2024-12-01 11:52:28.455679,331,73,House,,3115.8
485,2025-01-01 11:52:28.455679,268,73,House,,3743.06
485,2025-02-01 11:52:28.455679,359,73,House,,3377.06
485,2025-03-01 11:52:28.455679,258,73,House,,3562.14
485,2025-04-01 11:52:28.455679,281,73,House,,3781.04
486,2024-05-01 11:52:28.455679,324,73,Flat,,3509.52
486,2024-06-01 11:52:28.455679,303,73,Flat,,3714.66
486,2024-07-01 11:52:28.455679,225,73,Flat,,3287.39
486,2024-08-01 11:52:28.455679,327,73,Flat,,3744.2
486,2024-09-01 11:52:28.455679,215,73,Flat,,3294.83
486,2024-10-01 11:52:28.455679,296,73,Flat,,3345.77
486,2024-11-01 11:52:28.455679,388,73,Flat,,3169.07
486,2024-12-01 11:52:28.455679,307,73,Flat,,3513.68
486,2025-01-01 11:52:28.455679,342,73,Flat,,3586.19
486,2025-02-01 11:52:28.455679,303,73,Flat,,3613.36
486,2025-03-01 11:52:28.455679,332,73,Flat,,3173.68
486,2025-04-01 11:52:28.455679,305,73,Flat,,3535.0
487,2024-05-01 11:52:28.455679,356,73,Flat,,3542.4
487,2024-06-01 11:52:28.455679,258,73,Flat,,3582.95
487,2024-07-01 11:52:28.455679,292,73,Flat,,3305.45
487,2024-08-01 11:52:28.455679,371,73,Flat,,2958.94
487,2024-09-01 11:52:28.455679,265,73,Flat,,3601.3
487,2024-10-01 11:52:28.455679,267,73,Flat,,3430.83
487,2024-11-01 11:52:28.455679,392,73,Flat,,3516.05
487,2024-12-01 11:52:28.455679,291,73,Flat,,3441.08
487,2025-01-01 11:52:28.455679,267,73,Flat,,3506.9
487,2025-02-01 11:52:28.455679,295,73,Flat,,3607.42
487,2025-03-01 11:52:28.455679,298,73,Flat,,3088.6
487,2025-04-01 11:52:28.455679,231,73,Flat,,3688.2
488,2024-05-01 11:52:28.455679,296,73,Flat,,3423.57
488,2024-06-01 11:52:28.455679,310,73,Flat,,3785.41
488,2024-07-01 11:52:28.455679,306,73,Flat,,3368.11
488,2024-08-01 11:52:28.455679,273,73,Flat,,3323.68
488,2024-09-01 11:52:28.455679,333,73,Flat,,3430.33
488,2024-10-01 11:52:28.455679,297,73,Flat,,3560.0
488,2024-11-01 11:52:28.455679,349,73,Flat,,3405.13
488,2024-12-01 11:52:28.455679,288,73,Flat,,3574.5
488,2025-01-01 11:52:28.455679,240,73,Flat,,3382.57
488,2025-02-01 11:52:28.455679,374,73,Flat,,3466.98
488,2025-03-01 11:52:28.455679,274,73,Flat,,3907.31
488,2025-04-01 11:52:28.455679,297,73,Flat,,3531.45
489,2024-05-01 11:52:28.455679,263,73,Block of Flats,,3547.5
489,2024-06-01 11:52:28.455679,335,73,Block of Flats,,3165.49
489,2024-07-01 11:52:28.455679,249,73,Block of Flats,,3730.86
489,2024-08-01 11:52:28.455679,355,73,Block of Flats,,3673.29
489,2024-09-01 11:52:28.455679,369,73,Block of Flats,,3317.11
489,2024-10-01 11:52:28.455679,299,73,Block of Flats,,3669.35
489,2024-11-01 11:52:28.455679,263,73,Block of Flats,,3525.96
489,2024-12-01 11:52:28.455679,366,73,Block of Flats,,3469.28
489,2025-01-01 11:52:28.455679,366,73,Block of Flats,,3718.19
489,2025-02-01 11:52:28.455679,290,73,Block of Flats,,3357.54
489,2025-03-01 11:52:28.455679,190,73,Block of Flats,,3315.53
489,2025-04-01 11:52:28.455679,314,73,Block of Flats,,3501.51
490,2024-05-01 11:52:28.455679,375,73,Flat,,3565.65
490,2024-06-01 11:52:28.455679,271,73,Flat,,3653.26
490,2024-07-01 11:52:28.455679,380,73,Flat,,3429.81
490,2024-08-01 11:52:28.455679,312,73,Flat,,3290.05
490,2024-09-01 11:52:28.455679,268,73,Flat,,3965.71
490,2024-10-01 11:52:28.455679,282,73,Flat,,3242.68
490,2024-11-01 11:52:28.455679,317,73,Flat,,3471.02
490,2024-12-01 11:52:28.455679,298,73,Flat,,3615.94
490,2025-01-01 11:52:28.455679,358,73,Flat,,3690.22
490,2025-02-01 11:52:28.455679,327,73,Flat,,3346.57
490,2025-03-01 11:52:28.455679,247,73,Flat,,3085.02
490,2025-04-01 11:52:28.455679,201,73,Flat,,3341.95
491,2024-05-01 11:52:28.455679,313,73,Flat,,3632.26
491,2024-06-01 11:52:28.455679,300,73,Flat,,3587.5
491,2024-07-01 11:52:28.455679,346,73,Flat,,3594.02
491,2024-08-01 11:52:28.455679,253,73,Flat,,3602.33
491,2024-09-01 11:52:28.455679,306,73,Flat,,3728.02
491,2024-10-01 11:52:28.455679,275,73,Flat,,3304.82
491,2024-11-01 11:52:28.455679,337,73,Flat,,3220.42
491,2024-12-01 11:52:28.455679,318,73,Flat,,3534.1
491,2025-01-01 11:52:28.455679,272,73,Flat,,3250.3
491,2025-02-01 11:52:28.455679,414,73,Flat,,3207.82
491,2025-03-01 11:52:28.455679,319,73,Flat,,3704.79
491,2025-04-01 11:52:28.455679,215,73,Flat,,3510.07
492,2024-05-01 11:52:28.455679,326,73,House,,3465.7
492,2024-06-01 11:52:28.455679,278,73,House,,3469.85
492,2024-07-01 11:52:28.455679,285,73,House,,3438.77
492,2024-08-01 11:52:28.455679,275,73,House,,3703.45
492,2024-09-01 11:52:28.455679,309,73,House,,3157.08
492,2024-10-01 11:52:28.455679,398,73,House,,3148.8
492,2024-11-01 11:52:28.455679,298,73,House,,3272.72
492,2024-12-01 11:52:28.455679,307,73,House,,3517.83
492,2025-01-01 11:52:28.455679,241,73,House,,3821.07
492,2025-02-01 11:52:28.455679,377,73,House,,3633.82
492,2025-03-01 11:52:28.455679,364,73,House,,3578.49
492,2025-04-01 11:52:28.455679,355,73,House,,3444.03
493,2024-05-01 11:52:28.455679,332,73,Flat,,3193.49
493,2024-06-01 11:52:28.455679,331,73,Flat,,3563.0
493,2024-07-01 11:52:28.455679,309,73,Flat,,3865.19
493,2024-08-01 11:52:28.455679,271,73,Flat,,3411.99
493,2024-09-01 11:52:28.455679,352,73,Flat,,3347.87
493,2024-10-01 11:52:28.455679,275,73,Flat,,3412.95
493,2024-11-01 11:52:28.455679,288,73,Flat,,3579.95
493,2024-12-01 11:52:28.455679,292,73,Flat,,3482.35
493,2025-01-01 11:52:28.455679,327,73,Flat,,3642.0
493,2025-02-01 11:52:28.455679,256,73,Flat,,3453.31
493,2025-03-01 11:52:28.455679,300,73,Flat,,3411.8
493,2025-04-01 11:52:28.455679,280,73,Flat,,3505.8
494,2024-05-01 11:52:28.455679,279,73,Flat,,3352.07
494,2024-06-01 11:52:28.455679,343,73,Flat,,3808.15
494,2024-07-01 11:52:28.455679,358,73,Flat,,3624.62
494,2024-08-01 11:52:28.455679,244,73,Flat,,3240.06
494,2024-09-01 11:52:28.455679,319,73,Flat,,3310.85
494,2024-10-01 11:52:28.455679,254,73,Flat,,3573.07
494,2024-11-01 11:52:28.455679,326,73,Flat,,3496.66
494,2024-12-01 11:52:28.455679,349,73,Flat,,3520.5
494,2025-01-01 11:52:28.455679,290,73,Flat,,3421.57
494,2025-02-01 11:52:28.455679,225,73,Flat,,3551.03
494,2025-03-01 11:52:28.455679,294,73,Flat,,3426.28
494,2025-04-01 11:52:28.455679,367,73,Flat,,3572.68
495,2024-05-01 11:52:28.455679,423,73,Flat,,3614.61
495,2024-06-01 11:52:28.455679,383,73,Flat,,3781.35
495,2024-07-01 11:52:28.455679,290,73,Flat,,3357.06
495,2024-08-01 11:52:28.455679,314,73,Flat,,3457.78
495,2024-09-01 11:52:28.455679,289,73,Flat,,3216.2
495,2024-10-01 11:52:28.455679,273,73,Flat,,3825.25
495,2024-11-01 11:52:28.455679,189,73,Flat,,3064.9
495,2024-12-01 11:52:28.455679,344,73,Flat,,3796.57
495,2025-01-01 11:52:28.455679,243,73,Flat,,3478.69
495,2025-02-01 11:52:28.455679,229,73,Flat,,3543.69
495,2025-03-01 11:52:28.455679,294,73,Flat,,3426.87
495,2025-04-01 11:52:28.455679,242,73,Flat,,3466.22
496,2024-05-01 11:52:28.455679,291,73,House,,3577.62
496,2024-06-01 11:52:28.455679,298,73,House,,3132.67
496,2024-07-01 11:52:28.455679,255,73,House,,3329.57
496,2024-08-01 11:52:28.455679,254,73,House,,3290.99
496,2024-09-01 11:52:28.455679,306,73,House,,3549.48
496,2024-10-01 11:52:28.455679,297,73,House,,3460.87
496,2024-11-01 11:52:28.455679,327,73,House,,3583.62
496,2024-12-01 11:52:28.455679,292,73,House,,3492.96
496,2025-01-01 11:52:28.455679,291,73,House,,3671.72
496,2025-02-01 11:52:28.455679,376,73,House,,3311.95
496,2025-03-01 11:52:28.455679,330,73,House,,3471.63
496,2025-04-01 11:52:28.455679,256,73,House,,3681.87
497,2024-05-01 11:52:28.455679,301,73,House,,3641.87
497,2024-06-01 11:52:28.455679,262,73,House,,3164.07
497,2024-07-01 11:52:28.455679,278,73,House,,3255.78
497,2024-08-01 11:52:28.455679,359,73,House,,3443.64
497,2024-09-01 11:52:28.455679,207,73,House,,3413.03
497,2024-10-01 11:52:28.455679,360,73,House,,3446.91
497,2024-11-01 11:52:28.455679,378,73,House,,3619.24
497,2024-12-01 11:52:28.455679,253,73,House,,3517.88
497,2025-01-01 11:52:28.455679,328,73,House,,3529.54
497,2025-02-01 11:52:28.455679,284,73,House,,3594.12
497,2025-03-01 11:52:28.455679,341,73,House,,3674.83
497,2025-04-01 11:52:28.455679,262,73,House,,2848.8
498,2024-05-01 11:52:28.455679,313,73,House,,3382.67
498,2024-06-01 11:52:28.455679,316,73,House,,3283.41
498,2024-07-01 11:52:28.455679,283,73,House,,3555.06
498,2024-08-01 11:52:28.455679,294,73,House,,3367.58
498,2024-09-01 11:52:28.455679,249,73,House,,3475.17
498,2024-10-01 11:52:28.455679,225,73,House,,3630.43
498,2024-11-01 11:52:28.455679,404,73,House,,3339.4
498,2024-12-01 11:52:28.455679,226,73,House,,3532.56
498,2025-01-01 11:52:28.455679,350,73,House,,3770.77
498,2025-02-01 11:52:28.455679,282,73,House,,3626.32
498,2025-03-01 11:52:28.455679,301,73,House,,3142.84
498,2025-04-01 11:52:28.455679,285,73,House,,3401.65
499,2024-05-01 11:52:28.455679,339,73,Flat,,3531.16
