request_id,propertyid,tenantid,datereported,dateresolved,cost,status,description,category,property_age_years,propertytype,blockid,estateid,simulated_repair_type,simulated_cost,request_date,completion_date,patch_id
1197,217,394,2025-09-01,,,In Progress,Repair description for property 217,Structural,78,House,5.0,3.0,Damp,585.76,2021-03-20,2021-05-15,4
1198,280,395,2024-11-25,2024-12-14,4011.84,Closed,Repair description for property 280,Electrical,29,House,20.0,,Heating,191.59,2022-06-23,2022-07-16,2
1199,435,396,2024-08-10,2024-02-11,2773.53,Closed,Repair description for property 435,Other,73,House,,,Damp,330.75,2020-11-19,2020-12-14,4
1200,431,397,2024-02-28,2024-03-18,4357.99,Closed,Repair description for property 431,Other,73,House,,,Roofing,339.83,2020-02-04,2020-02-25,1
1201,338,398,2024-05-20,2024-05-24,4481.86,Closed,Repair description for property 338,Plumbing,47,Flat,19.0,,Structural,1259.87,2022-09-03,2022-11-03,3
1202,338,398,2024-09-20,,,In Progress,Repair description for property 338,Plumbing,47,Flat,19.0,,Roofing,1083.8,2021-04-26,2021-06-28,3
1203,338,398,2024-03-27,2024-04-20,307.66,Closed,Repair description for property 338,Plumbing,47,Flat,19.0,,Roofing,1425.97,2021-12-28,2022-02-18,3
1204,237,399,2024-01-05,2024-05-30,2411.04,Closed,Repair description for property 237,Appliance,71,House,22.0,,Heating,361.36,2021-04-24,2021-07-21,6
1205,208,400,2024-03-08,2024-12-08,836.09,Closed,Repair description for property 208,Other,25,Flat,17.0,10.0,Windows,659.64,2020-03-05,2020-03-30,4
1206,208,400,2024-10-23,2024-10-29,966.39,Closed,Repair description for property 208,Other,25,Flat,17.0,10.0,General,126.73,2020-01-08,2020-03-03,4
1207,208,400,2024-05-03,,,Open,Repair description for property 208,Appliance,25,Flat,17.0,10.0,General,113.15,2020-10-27,2020-12-12,4
1208,213,401,2024-01-03,2024-03-25,4788.59,Closed,Repair description for property 213,Other,8,Block of Flats,6.0,4.0,General,146.92,2020-12-08,2021-01-09,5
1209,213,401,2024-10-27,,,Open,Repair description for property 213,Other,8,Block of Flats,6.0,4.0,General,65.13,2021-03-06,2021-04-30,5
1210,296,402,2024-07-05,,,Open,Repair description for property 296,Appliance,47,Flat,18.0,,Plumbing,98.61,2021-02-27,2021-03-04,4
1211,296,402,2024-05-22,2024-05-06,1094.49,Closed,Repair description for property 296,Appliance,47,Flat,18.0,,Plumbing,204.74,2020-11-27,2021-01-02,4
1212,296,402,2024-11-20,,,In Progress,Repair description for property 296,Structural,47,Flat,18.0,,Plumbing,133.44,2021-03-13,2021-05-01,4
1213,458,403,2024-03-08,,,In Progress,Repair description for property 458,Other,73,House,,,Heating,234.12,2021-08-10,2021-10-07,8
1214,458,403,2024-02-10,2024-10-22,4287.89,Closed,Repair description for property 458,Plumbing,73,House,,,Structural,1650.9,2020-06-22,2020-07-31,8
1215,252,404,2024-10-19,2024-04-11,57.19,Closed,Repair description for property 252,Plumbing,47,Flat,19.0,,Windows,718.74,2021-07-12,2021-09-30,1
1216,252,404,2024-03-08,2024-08-27,1302.03,Closed,Repair description for property 252,Electrical,47,Flat,19.0,,Heating,263.99,2021-06-10,2021-09-03,1
1217,252,404,2024-07-05,2024-05-28,2922.01,Closed,Repair description for property 252,Electrical,47,Flat,19.0,,Plumbing,132.28,2022-05-22,2022-07-22,1
1218,252,404,2024-12-21,,,Open,Repair description for property 252,Electrical,47,Flat,19.0,,Plumbing,245.59,2021-10-20,2021-10-29,1
1219,489,405,2025-01-21,2025-01-26,4827.84,Closed,Repair description for property 489,Structural,73,Block of Flats,,,Damp,244.11,2020-01-26,2020-02-01,1
1220,487,406,2024-08-05,2024-05-15,3600.32,Closed,Repair description for property 487,Plumbing,73,Flat,,,Damp,509.17,2022-03-30,2022-05-04,3
1221,304,407,2025-03-01,2025-01-18,764.7,Closed,Repair description for property 304,Plumbing,71,Block of Flats,22.0,,Electrical,56.3,2021-08-27,2021-10-05,6
1222,304,407,2024-08-22,2024-05-09,1924.69,Closed,Repair description for property 304,Other,71,Block of Flats,22.0,,Electrical,160.99,2021-02-09,2021-03-03,6
1223,304,407,2024-03-15,2024-06-04,1047.67,Closed,Repair description for property 304,Electrical,71,Block of Flats,22.0,,Roofing,1401.69,2020-08-19,2020-09-29,6
1224,304,407,2024-11-13,2024-11-20,4356.26,Closed,Repair description for property 304,Electrical,71,Block of Flats,22.0,,Roofing,636.04,2021-06-16,2021-06-21,6
1225,351,408,2024-06-21,,,In Progress,Repair description for property 351,Plumbing,47,House,18.0,,Plumbing,157.14,2022-03-29,2022-05-10,4
1226,351,408,2024-10-20,2024-04-11,835.1,Closed,Repair description for property 351,Plumbing,47,House,18.0,,Plumbing,153.54,2021-07-03,2021-09-28,4
1227,351,408,2024-07-07,2024-07-14,2096.35,Closed,Repair description for property 351,Structural,47,House,18.0,,Plumbing,169.68,2022-02-26,2022-05-18,4
1228,351,408,2024-12-16,2024-12-22,2159.45,Closed,Repair description for property 351,Plumbing,47,House,18.0,,Plumbing,224.46,2021-05-19,2021-08-03,4
1229,270,409,2024-05-31,2024-06-15,1771.82,Closed,Repair description for property 270,Electrical,71,House,22.0,,Heating,341.47,2021-10-30,2022-01-25,3
1230,270,409,2024-11-07,2024-08-08,1414.3,Closed,Repair description for property 270,Appliance,71,House,22.0,,Damp,165.31,2020-06-27,2020-09-15,3
1231,270,409,2024-11-08,2024-08-27,1141.8,Closed,Repair description for property 270,Electrical,71,House,22.0,,Electrical,194.42,2020-05-11,2020-07-17,3
1232,270,409,2025-02-18,,,In Progress,Repair description for property 270,Appliance,71,House,22.0,,Damp,767.67,2022-04-02,2022-05-02,3
1233,202,410,2024-05-20,2024-06-19,766.23,Closed,Repair description for property 202,Structural,8,Flat,6.0,4.0,General,147.52,2021-03-30,2021-05-26,8
1234,202,410,2024-08-21,2024-09-13,539.23,Closed,Repair description for property 202,Other,8,Flat,6.0,4.0,General,98.51,2020-12-13,2021-03-09,8
1235,162,411,2024-04-08,2024-08-23,4787.91,Closed,Repair description for property 162,Plumbing,24,Block of Flats,14.0,9.0,Heating,184.46,2021-06-23,2021-09-04,1
1236,162,411,2024-10-26,,,In Progress,Repair description for property 162,Electrical,24,Block of Flats,14.0,9.0,General,136.0,2022-02-10,2022-03-11,1
1237,162,411,2024-03-21,,,Open,Repair description for property 162,Appliance,24,Block of Flats,14.0,9.0,Heating,133.77,2021-02-09,2021-03-18,1
1238,44,412,2025-02-25,2025-02-26,1670.51,Closed,Repair description for property 44,Other,80,Flat,12.0,7.0,Roofing,1415.11,2020-03-16,2020-06-11,8
1239,44,412,2024-07-27,2024-07-28,2431.05,Closed,Repair description for property 44,Electrical,80,Flat,12.0,7.0,Roofing,336.66,2022-07-29,2022-08-11,8
1240,44,412,2025-02-01,,,In Progress,Repair description for property 44,Structural,80,Flat,12.0,7.0,Roofing,1346.46,2021-08-01,2021-09-02,8
1241,44,412,2024-07-03,,,Open,Repair description for property 44,Appliance,80,Flat,12.0,7.0,Roofing,932.67,2022-05-03,2022-06-18,8
1242,44,412,2024-03-21,,,In Progress,Repair description for property 44,Plumbing,80,Flat,12.0,7.0,Roofing,1059.05,2021-05-06,2021-05-29,8
1243,218,413,2024-06-30,2024-07-29,1262.18,Closed,Repair description for property 218,Plumbing,15,House,2.0,1.0,General,91.56,2020-07-12,2020-08-26,5
1244,218,413,2024-07-09,2024-02-10,1243.78,Closed,Repair description for property 218,Structural,15,House,2.0,1.0,General,73.14,2022-09-10,2022-09-27,5
1245,218,413,2024-06-19,2024-07-07,131.34,Closed,Repair description for property 218,Plumbing,15,House,2.0,1.0,Electrical,139.75,2020-06-10,2020-09-03,5
1246,218,413,2025-05-01,2025-10-01,1194.96,Closed,Repair description for property 218,Plumbing,15,House,2.0,1.0,Electrical,94.59,2020-12-12,2021-02-16,5
1247,402,414,2024-02-07,2024-07-26,409.39,Closed,Repair description for property 402,Other,71,House,22.0,,Structural,1249.8,2022-08-08,2022-08-14,4
1248,402,414,2024-07-16,,,Open,Repair description for property 402,Electrical,71,House,22.0,,Roofing,1191.83,2020-12-26,2021-01-13,4
1249,191,415,2024-08-21,2024-08-30,107.9,Closed,Repair description for property 191,Other,80,Flat,12.0,7.0,Roofing,1073.36,2022-02-07,2022-03-01,7
1250,191,415,2024-01-08,2024-10-08,3232.95,Closed,Repair description for property 191,Appliance,80,Flat,12.0,7.0,Roofing,1283.76,2021-08-06,2021-09-08,7
1251,310,416,2025-10-01,2025-01-18,3078.28,Closed,Repair description for property 310,Plumbing,71,Flat,22.0,,Heating,355.68,2020-03-27,2020-04-26,6
1252,310,416,2024-10-21,,,Open,Repair description for property 310,Plumbing,71,Flat,22.0,,Damp,717.63,2022-07-22,2022-10-11,6
1253,260,417,2024-11-03,2024-03-17,3303.62,Closed,Repair description for property 260,Plumbing,71,Flat,22.0,,Roofing,1011.87,2020-09-18,2020-10-20,3
1254,260,417,2024-06-21,,,Open,Repair description for property 260,Appliance,71,Flat,22.0,,Damp,908.46,2020-08-01,2020-09-12,3
1255,260,417,2024-10-09,2024-09-27,2935.25,Closed,Repair description for property 260,Other,71,Flat,22.0,,Structural,963.33,2021-10-26,2022-01-12,3
1256,260,417,2024-07-10,2024-10-30,1777.35,Closed,Repair description for property 260,Structural,71,Flat,22.0,,Roofing,394.76,2021-12-22,2022-01-01,3
1257,106,418,2024-05-18,2024-05-19,3707.56,Closed,Repair description for property 106,Other,80,House,10.0,5.0,Heating,171.85,2022-07-01,2022-08-06,2
1258,106,418,2025-02-16,2025-02-23,901.74,Closed,Repair description for property 106,Electrical,80,House,10.0,5.0,Structural,2486.45,2021-07-26,2021-08-29,2
1259,106,418,2024-10-30,,,Open,Repair description for property 106,Electrical,80,House,10.0,5.0,Roofing,341.6,2022-02-18,2022-05-02,2
1260,106,418,2024-11-11,2024-11-21,2331.23,Closed,Repair description for property 106,Appliance,80,House,10.0,5.0,Heating,274.84,2020-09-18,2020-10-16,2
1261,54,419,2024-04-16,2024-04-20,3642.43,Closed,Repair description for property 54,Electrical,47,Flat,16.0,9.0,Roofing,1494.53,2021-12-30,2022-01-10,4
1262,54,419,2024-08-23,2024-09-21,3817.41,Closed,Repair description for property 54,Appliance,47,Flat,16.0,9.0,Roofing,1326.84,2020-10-09,2020-12-26,4
1263,390,420,2024-11-03,2024-09-04,837.39,Closed,Repair description for property 390,Appliance,47,House,19.0,,Heating,256.43,2021-10-09,2021-11-17,1
1264,390,420,2025-02-23,2025-02-25,2688.5,Closed,Repair description for property 390,Appliance,47,House,19.0,,Structural,659.1,2021-04-11,2021-05-28,1
1265,2,421,2025-01-14,,,Open,Repair description for property 2,Plumbing,23,Flat,15.0,9.0,Heating,349.41,2021-01-14,2021-02-02,4
1266,442,422,2024-07-29,2024-06-08,3513.45,Closed,Repair description for property 442,Electrical,73,House,,,Structural,1997.45,2020-12-27,2021-01-11,8
1267,442,422,2024-10-13,,,In Progress,Repair description for property 442,Appliance,73,House,,,Heating,134.48,2021-03-24,2021-04-21,8
1268,483,423,2024-04-28,2024-05-17,1117.16,Closed,Repair description for property 483,Appliance,73,Flat,,,Damp,229.78,2021-03-16,2021-04-09,5
1269,483,423,2024-07-24,2024-08-20,3983.85,Closed,Repair description for property 483,Structural,73,Flat,,,Roofing,1391.55,2020-04-02,2020-06-13,5
1270,50,424,2024-10-16,2024-11-15,3680.4,Closed,Repair description for property 50,Plumbing,51,Flat,4.0,2.0,Heating,300.76,2021-09-12,2021-09-21,6
1271,50,424,2024-11-18,2024-01-12,3874.16,Closed,Repair description for property 50,Appliance,51,Flat,4.0,2.0,Structural,2573.22,2022-01-22,2022-03-10,6
1272,50,424,2025-11-01,,,Open,Repair description for property 50,Electrical,51,Flat,4.0,2.0,Structural,2697.45,2022-05-16,2022-06-18,6
1273,420,425,2024-01-11,,,Open,Repair description for property 420,Other,29,Flat,20.0,,Plumbing,168.64,2021-02-27,2021-04-30,6
1274,81,426,2024-08-08,,,Open,Repair description for property 81,Plumbing,25,Flat,17.0,10.0,General,96.92,2020-05-21,2020-06-09,7
1275,81,426,2024-06-06,2024-05-07,1197.41,Closed,Repair description for property 81,Electrical,25,Flat,17.0,10.0,Heating,229.13,2020-10-17,2020-12-23,7
1276,81,426,2024-10-26,,,Open,Repair description for property 81,Electrical,25,Flat,17.0,10.0,General,74.86,2021-03-07,2021-05-20,7
1277,81,426,2024-05-27,2024-07-06,2649.13,Closed,Repair description for property 81,Plumbing,25,Flat,17.0,10.0,Plumbing,142.57,2022-01-18,2022-02-27,7
1278,206,427,2024-10-16,2024-10-21,4149.15,Closed,Repair description for property 206,Plumbing,80,Flat,10.0,5.0,Roofing,1228.66,2022-05-01,2022-06-17,5
1279,206,427,2024-07-23,2024-08-19,1066.24,Closed,Repair description for property 206,Electrical,80,Flat,10.0,5.0,Electrical,140.29,2022-04-03,2022-06-07,5
1280,206,427,2024-06-03,2024-03-23,781.72,Closed,Repair description for property 206,Appliance,80,Flat,10.0,5.0,Roofing,1371.03,2021-11-19,2021-12-18,5
1281,35,428,2024-07-25,,,Open,Repair description for property 35,Structural,15,Block of Flats,8.0,4.0,Electrical,116.51,2021-10-14,2021-12-03,6
1282,264,429,2024-04-12,2025-01-01,1721.52,Closed,Repair description for property 264,Plumbing,71,Flat,22.0,,Roofing,1028.51,2021-12-01,2021-12-14,1
1283,264,429,2025-02-21,,,Open,Repair description for property 264,Plumbing,71,Flat,22.0,,Structural,2078.27,2022-09-24,2022-09-25,1
1284,264,429,2025-01-15,2025-09-02,3723.88,Closed,Repair description for property 264,Other,71,Flat,22.0,,Electrical,138.75,2020-02-18,2020-03-23,1
1285,264,429,2025-01-16,2025-01-23,2429.86,Closed,Repair description for property 264,Plumbing,71,Flat,22.0,,Structural,2256.58,2020-10-28,2020-12-15,1
1286,428,430,2024-05-27,2024-05-29,3947.96,Closed,Repair description for property 428,Other,73,Flat,,,Roofing,584.92,2022-05-30,2022-08-15,4
1287,428,430,2025-02-13,,,In Progress,Repair description for property 428,Structural,73,Flat,,,Damp,585.51,2020-07-08,2020-08-25,4
1288,428,430,2024-08-16,2024-11-09,4575.58,Closed,Repair description for property 428,Structural,73,Flat,,,Electrical,65.63,2020-05-15,2020-07-03,4
1289,428,430,2024-09-30,2024-03-10,2751.59,Closed,Repair description for property 428,Electrical,73,Flat,,,Roofing,761.41,2021-07-08,2021-09-10,4
1290,367,431,2024-03-21,2024-06-04,1471.56,Closed,Repair description for property 367,Other,71,Flat,22.0,,Electrical,123.15,2021-02-07,2021-04-09,6
1291,367,431,2025-01-18,2025-02-14,3827.98,Closed,Repair description for property 367,Other,71,Flat,22.0,,Heating,295.67,2022-06-10,2022-07-09,6
1292,367,431,2024-04-14,,,In Progress,Repair description for property 367,Appliance,71,Flat,22.0,,Structural,2876.33,2022-05-14,2022-06-22,6
1293,367,431,2024-01-07,2024-07-15,2363.2,Closed,Repair description for property 367,Plumbing,71,Flat,22.0,,Heating,280.2,2021-08-24,2021-11-20,6
1294,367,431,2024-04-26,2024-05-18,1343.36,Closed,Repair description for property 367,Electrical,71,Flat,22.0,,Roofing,1192.31,2022-03-17,2022-04-12,6
1295,92,432,2024-03-09,2024-06-09,1839.26,Closed,Repair description for property 92,Other,37,House,13.0,8.0,Windows,503.76,2020-12-06,2020-12-23,4
1296,92,432,2024-09-10,2024-10-22,1919.72,Closed,Repair description for property 92,Plumbing,37,House,13.0,8.0,Heating,290.23,2022-01-26,2022-04-07,4
1297,92,432,2024-10-29,2024-11-24,1383.58,Closed,Repair description for property 92,Electrical,37,House,13.0,8.0,Heating,121.28,2022-08-02,2022-08-15,4
1298,92,432,2024-09-15,2024-09-17,1862.74,Closed,Repair description for property 92,Electrical,37,House,13.0,8.0,Heating,176.32,2021-12-04,2022-02-11,4
1299,340,433,2024-08-18,,,Open,Repair description for property 340,Appliance,47,Block of Flats,18.0,,Plumbing,246.34,2020-11-13,2020-12-09,4
1300,340,433,2025-01-30,2025-07-02,2080.41,Closed,Repair description for property 340,Other,47,Block of Flats,18.0,,Plumbing,137.44,2021-09-09,2021-10-28,4
1301,340,433,2024-05-17,2024-05-29,3943.29,Closed,Repair description for property 340,Plumbing,47,Block of Flats,18.0,,Plumbing,217.23,2020-12-28,2021-03-05,4
1302,340,433,2024-04-13,,,Open,Repair description for property 340,Electrical,47,Block of Flats,18.0,,Plumbing,205.26,2022-04-01,2022-04-08,4
1303,340,433,2025-01-24,2025-02-19,282.58,Closed,Repair description for property 340,Plumbing,47,Block of Flats,18.0,,Plumbing,168.97,2021-01-16,2021-03-15,4
1304,474,434,2024-10-20,,,Open,Repair description for property 474,Other,73,House,,,Damp,975.8,2020-08-20,2020-10-08,4
1305,474,434,2024-01-06,,,In Progress,Repair description for property 474,Structural,73,House,,,Roofing,697.62,2022-02-15,2022-04-09,4
1306,474,434,2024-03-04,2024-04-19,2517.31,Closed,Repair description for property 474,Electrical,73,House,,,Roofing,878.45,2020-12-09,2021-02-12,4
1307,474,434,2024-07-06,2024-06-30,3831.07,Closed,Repair description for property 474,Other,73,House,,,Damp,316.68,2021-07-02,2021-09-02,4
1308,53,435,2024-06-08,2024-11-08,3381.35,Closed,Repair description for property 53,Electrical,103,Flat,9.0,5.0,Heating,283.23,2022-03-27,2022-04-13,3
1309,346,436,2024-04-16,2024-10-05,895.81,Closed,Repair description for property 346,Other,74,House,21.0,,Structural,1201.71,2021-07-06,2021-08-18,7
1310,346,436,2024-02-04,2024-04-26,1572.11,Closed,Repair description for property 346,Structural,74,House,21.0,,Heating,162.1,2021-06-12,2021-07-07,7
1311,346,436,2024-07-12,2025-05-01,2128.01,Closed,Repair description for property 346,Electrical,74,House,21.0,,Electrical,127.49,2022-05-05,2022-05-08,7
1312,346,436,2024-08-22,,,In Progress,Repair description for property 346,Electrical,74,House,21.0,,Damp,154.68,2022-02-27,2022-05-17,7
1313,265,437,2024-09-21,,,In Progress,Repair description for property 265,Plumbing,71,Flat,22.0,,Heating,102.3,2022-03-29,2022-04-27,3
1314,242,438,2025-06-02,,,In Progress,Repair description for property 242,Appliance,74,Flat,21.0,,Roofing,562.88,2021-07-24,2021-08-25,7
1315,242,438,2024-08-12,2025-02-01,1899.64,Closed,Repair description for property 242,Structural,74,Flat,21.0,,Electrical,55.51,2022-07-23,2022-08-18,7
1316,242,438,2025-05-02,2025-03-03,1183.94,Closed,Repair description for property 242,Structural,74,Flat,21.0,,Electrical,66.2,2020-07-01,2020-07-17,7
1317,242,438,2024-05-09,2024-11-09,1504.47,Closed,Repair description for property 242,Plumbing,74,Flat,21.0,,Heating,201.66,2020-02-10,2020-03-06,7
1318,14,439,2024-01-07,2024-07-15,3970.86,Closed,Repair description for property 14,Structural,49,House,11.0,6.0,Structural,2221.01,2021-07-04,2021-08-27,3
1319,316,440,2024-08-05,,,Open,Repair description for property 316,Electrical,29,Flat,20.0,,Windows,543.23,2021-01-31,2021-02-28,8
1320,316,440,2025-02-01,2025-01-20,3502.16,Closed,Repair description for property 316,Other,29,Flat,20.0,,Windows,507.6,2021-12-04,2022-02-15,8
1321,316,440,2024-11-27,,,In Progress,Repair description for property 316,Structural,29,Flat,20.0,,Heating,188.05,2022-02-17,2022-04-14,8
1322,316,440,2024-12-20,2025-01-16,3501.09,Closed,Repair description for property 316,Structural,29,Flat,20.0,,General,142.49,2021-05-08,2021-07-12,8
1323,316,440,2025-07-02,2025-02-28,334.74,Closed,Repair description for property 316,Structural,29,Flat,20.0,,General,83.67,2021-10-20,2022-01-14,8
1324,89,441,2024-11-14,,,Open,Repair description for property 89,Structural,25,Flat,17.0,10.0,Windows,252.26,2022-06-25,2022-09-13,4
1325,89,441,2024-11-19,,,In Progress,Repair description for property 89,Other,25,Flat,17.0,10.0,General,107.88,2020-11-28,2021-01-08,4
